bezirk_key,bezirk_name,prognose_key,prognose_name,bezirksregion_key,bezirksregion_name,kiez_key,kiez_name
07,Tempelhof-Schöneberg,0707,Lichtenrade,070707,Lichtenrade,07070706,Horstwalder Straße/Paplitzer Straße
07,Tempelhof-Schöneberg,0707,Lichtenrade,070707,Lichtenrade,07070707,Wittelsbacherstraße
08,Neukölln,0801,Neukölln,080101,Schillerpromenade,08010115,Hasenheide
08,Neukölln,0801,Neukölln,080101,Schillerpromenade,08010116,Wissmannstraße
08,Neukölln,0801,Neukölln,080101,Schillerpromenade,08010117,Schillerpromenade
08,Neukölln,0801,Neukölln,080101,Schillerpromenade,08010118,Silbersteinstraße
08,Neukölln,0801,Neukölln,080102,Neuköllner Mitte/Zentrum,08010211,Flughafenstraße
08,Neukölln,0801,Neukölln,080102,Neuköllner Mitte/Zentrum,08010212,Rollberg
08,Neukölln,0801,Neukölln,080102,Neuköllner Mitte/Zentrum,08010213,Körnerpark
08,Neukölln,0801,Neukölln,080102,Neuköllner Mitte/Zentrum,08010214,Glasower Straße
08,Neukölln,0801,Neukölln,080103,Reuterstraße,08010301,Reuterkiez
08,Neukölln,0801,Neukölln,080103,Reuterstraße,08010302,Bouchéstraße
08,Neukölln,0801,Neukölln,080103,Reuterstraße,08010303,Donaustraße
08,Neukölln,0801,Neukölln,080104,Rixdorf,08010404,Rixdorf
08,Neukölln,0801,Neukölln,080104,Rixdorf,08010405,Hertzbergplatz
08,Neukölln,0801,Neukölln,080104,Rixdorf,08010406,Treptower Straße Nord
08,Neukölln,0801,Neukölln,080104,Rixdorf,08010407,Gewerbegebiet Ederstraße
08,Neukölln,0801,Neukölln,080105,Köllnische Heide,08010508,Weiße Siedlung
08,Neukölln,0801,Neukölln,080105,Köllnische Heide,08010509,Schulenburgpark
08,Neukölln,0801,Neukölln,080105,Köllnische Heide,08010510,Gewerbegebiet Köllnische Heide
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020619,Buschkrugallee Nord
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020620,Tempelhofer Weg
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020621,Mohriner Allee Nord
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020622,Parchimer Allee
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020623,Ortolanweg
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020624,Britzer Garten
08,Neukölln,0802,Britz/Buckow,080206,Britz,08020625,Handwerker-Siedlung
08,Neukölln,0802,Britz/Buckow,080207,Buckow,08020726,Buckow West
08,Neukölln,0802,Britz/Buckow,080207,Buckow,08020727,Buckow Mitte
08,Neukölln,0802,Britz/Buckow,080207,Buckow,08020728,Buckow Ost
08,Neukölln,0803,Gropiusstadt,080308,Gropiusstadt,08030829,Gropiusstadt Nord
08,Neukölln,0803,Gropiusstadt,080308,Gropiusstadt,08030830,Gropiusstadt Süd
08,Neukölln,0803,Gropiusstadt,080308,Gropiusstadt,08030831,Gropiusstadt Ost
08,Neukölln,0804,Buckow Nord/Rudow,080409,Buckow Nord,08040932,Goldhähnchenweg
08,Neukölln,0804,Buckow Nord/Rudow,080409,Buckow Nord,08040933,Vogelviertel Süd
08,Neukölln,0804,Buckow Nord/Rudow,080409,Buckow Nord,08040934,Vogelviertel Nord
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041035,Blumenviertel
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041036,Zittauer Straße
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041037,Alt-Rudow
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041038,Waßmannsdorfer Chaussee
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041039,Frauenviertel
08,Neukölln,0804,Buckow Nord/Rudow,080410,Rudow,08041040,Waltersdorfer Chaussee Ost
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090101,Alt-Treptow,09010101,Elsenstraße
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090101,Alt-Treptow,09010102,Am Treptower Park Nord
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090102,Plänterwald,09010201,Am Treptower Park Süd
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090102,Plänterwald,09010202,Köpenicker Landstraße
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090103,Baumschulenweg,09010301,Baumschulenstraße
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090103,Baumschulenweg,09010302,Späthsfelde
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090104,Johannisthal,09010401,Johannisthal West
09,Treptow-Köpenick,0901,Treptow-Köpenick 1,090104,Johannisthal,09010402,Johannisthal Ost
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090205,Oberschöneweide,09020501,Oberschöneweide West
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090205,Oberschöneweide,09020502,Oberschöneweide Ost
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090206,Niederschöneweide,09020601,Schnellerstraße
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090206,Niederschöneweide,09020602,Oberspree
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090207,Adlershof,09020701,Adlershof West
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090207,Adlershof,09020702,Adlershof Ost
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090208,Köllnische Vorstadt/Spindlersfeld,09020801,Spindlersfeld
09,Treptow-Köpenick,0902,Treptow-Köpenick 2,090208,Köllnische Vorstadt/Spindlersfeld,09020802,Köllnische Vorstadt
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090309,Altglienicke,09030901,Dorf Altglienicke
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090309,Altglienicke,09030902,Wohngebiet II
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090309,Altglienicke,09030903,Kölner Viertel
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090310,Bohnsdorf,09031001,Bohnsdorf
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090311,Grünau,09031101,Grünau
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090312,Schmöckwitz/Karolinenhof/Rauchfangswerder,09031201,Karolinenhof
09,Treptow-Köpenick,0903,Treptow-Köpenick 3,090312,Schmöckwitz/Karolinenhof/Rauchfangswerder,09031202,Schmöckwitz/Rauchfangswerder
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090413,Köpenick Süd,09041301,Kietzer Feld/Nachtheide
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090413,Köpenick Süd,09041302,Wendenschloß
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090414,Allende-Viertel,09041401,Allende I
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090414,Allende-Viertel,09041402,Allende II
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090415,Altstadt Kietz,09041501,Altstadt Kietz
09,Treptow-Köpenick,0904,Treptow-Köpenick 4,090416,Müggelheim,09041601,Müggelheim
09,Treptow-Köpenick,0905,Treptow-Köpenick 5,090517,Friedrichshagen,09051701,Hirschgarten
09,Treptow-Köpenick,0905,Treptow-Köpenick 5,090517,Friedrichshagen,09051702,Bölschestraße
09,Treptow-Köpenick,0905,Treptow-Köpenick 5,090518,Rahnsdorf/Hessenwinkel,09051801,Rahnsdorf/Hessenwinkel
09,Treptow-Köpenick,0905,Treptow-Köpenick 5,090519,Dammvorstadt,09051901,Dammvorstadt
09,Treptow-Köpenick,0905,Treptow-Köpenick 5,090520,Köpenick Nord,09052001,Köpenick Nord
10,Marzahn-Hellersdorf,1001,Marzahn,100101,Marzahn Nord,10010101,Marzahn West
10,Marzahn-Hellersdorf,1001,Marzahn,100101,Marzahn Nord,10010102,Havemannstraße
10,Marzahn-Hellersdorf,1001,Marzahn,100102,Marzahn Mitte,10010203,Gewerbegebiet Bitterfelder Straße
10,Marzahn-Hellersdorf,1001,Marzahn,100102,Marzahn Mitte,10010204,Wuhletalstraße
10,Marzahn-Hellersdorf,1001,Marzahn,100102,Marzahn Mitte,10010205,Marzahn Ost
10,Marzahn-Hellersdorf,1001,Marzahn,100102,Marzahn Mitte,10010206,Ringkolonnaden
10,Marzahn-Hellersdorf,1001,Marzahn,100102,Marzahn Mitte,10010207,Marzahner Promenade
10,Marzahn-Hellersdorf,1001,Marzahn,100103,Marzahn Süd,10010308,Marzahner Chaussee
10,Marzahn-Hellersdorf,1001,Marzahn,100103,Marzahn Süd,10010309,Springpfuhl
10,Marzahn-Hellersdorf,1001,Marzahn,100103,Marzahn Süd,10010310,Alt-Marzahn
10,Marzahn-Hellersdorf,1001,Marzahn,100103,Marzahn Süd,10010311,Landsberger Tor
10,Marzahn-Hellersdorf,1002,Hellersdorf,100204,Hellersdorf Nord,10020412,Alte Hellersdorfer Straße
10,Marzahn-Hellersdorf,1002,Hellersdorf,100204,Hellersdorf Nord,10020413,Gut Hellersdorf
10,Marzahn-Hellersdorf,1002,Hellersdorf,100204,Hellersdorf Nord,10020414,Helle Mitte
10,Marzahn-Hellersdorf,1002,Hellersdorf,100204,Hellersdorf Nord,10020415,Hellersdorfer Promenade
10,Marzahn-Hellersdorf,1002,Hellersdorf,100204,Hellersdorf Nord,10020416,Böhlener Straße
10,Marzahn-Hellersdorf,1002,Hellersdorf,100205,Hellersdorf Ost,10020517,Adele-Sandrock-Straße
10,Marzahn-Hellersdorf,1002,Hellersdorf,100205,Hellersdorf Ost,10020518,Schleipfuhl
10,Marzahn-Hellersdorf,1002,Hellersdorf,100205,Hellersdorf Ost,10020519,Boulevard Kastanienallee
10,Marzahn-Hellersdorf,1002,Hellersdorf,100206,Hellersdorf Süd,10020620,Kaulsdorf Nord II
10,Marzahn-Hellersdorf,1002,Hellersdorf,100206,Hellersdorf Süd,10020621,Gelbes Viertel
10,Marzahn-Hellersdorf,1002,Hellersdorf,100206,Hellersdorf Süd,10020622,Kaulsdorf Nord I
10,Marzahn-Hellersdorf,1002,Hellersdorf,100206,Hellersdorf Süd,10020623,Rotes Viertel
10,Marzahn-Hellersdorf,1003,Biesdorf,100307,Biesdorf,10030724,Oberfeldstraße
10,Marzahn-Hellersdorf,1003,Biesdorf,100307,Biesdorf,10030725,Buckower Ring
10,Marzahn-Hellersdorf,1003,Biesdorf,100307,Biesdorf,10030726,Alt-Biesdorf
10,Marzahn-Hellersdorf,1003,Biesdorf,100307,Biesdorf,10030727,Biesdorf Süd
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100408,Kaulsdorf,10040828,Kaulsdorf Nord
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100408,Kaulsdorf,10040829,Alt-Kaulsdorf
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100408,Kaulsdorf,10040830,Kaulsdorf Süd
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100409,Mahlsdorf,10040931,Mahlsdorf Nord
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100409,Mahlsdorf,10040932,Alt-Mahlsdorf
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,100409,Mahlsdorf,10040933,Mahlsdorf Süd
11,Lichtenberg,1101,Hohenschönhausen Nord,110101,"Malchow, Wartenberg und Falkenberg",11010101,Dorf Malchow
11,Lichtenberg,1101,Hohenschönhausen Nord,110101,"Malchow, Wartenberg und Falkenberg",11010102,Dorf Wartenberg
11,Lichtenberg,1101,Hohenschönhausen Nord,110101,"Malchow, Wartenberg und Falkenberg",11010103,Dorf Falkenberg
11,Lichtenberg,1101,Hohenschönhausen Nord,110102,Neu-Hohenschönhausen Nord,11010204,Falkenberg Ost
11,Lichtenberg,1101,Hohenschönhausen Nord,110102,Neu-Hohenschönhausen Nord,11010205,Falkenberg West
11,Lichtenberg,1101,Hohenschönhausen Nord,110102,Neu-Hohenschönhausen Nord,11010206,Wartenberg Süd
11,Lichtenberg,1101,Hohenschönhausen Nord,110102,Neu-Hohenschönhausen Nord,11010207,Wartenberg Nord
11,Lichtenberg,1101,Hohenschönhausen Nord,110103,Neu-Hohenschönhausen Süd,11010308,Zingster Straße Ost
11,Lichtenberg,1101,Hohenschönhausen Nord,110103,Neu-Hohenschönhausen Süd,11010309,Zingster Straße West
11,Lichtenberg,1101,Hohenschönhausen Nord,110103,Neu-Hohenschönhausen Süd,11010310,Mühlengrund
11,Lichtenberg,1102,Hohenschönhausen Süd,110204,Alt-Hohenschönhausen Nord,11020411,Malchower Weg
11,Lichtenberg,1102,Hohenschönhausen Süd,110204,Alt-Hohenschönhausen Nord,11020412,Hauptstraße
11,Lichtenberg,1102,Hohenschönhausen Süd,110205,Alt-Hohenschönhausen Süd,11020513,Orankesee
11,Lichtenberg,1102,Hohenschönhausen Süd,110205,Alt-Hohenschönhausen Süd,11020514,Große-Leege-Straße
11,Lichtenberg,1102,Hohenschönhausen Süd,110205,Alt-Hohenschönhausen Süd,11020515,Landsberger Allee
11,Lichtenberg,1102,Hohenschönhausen Süd,110205,Alt-Hohenschönhausen Süd,11020516,Weiße Taube
11,Lichtenberg,1103,Lichtenberg Nord,110306,Fennpfuhl,11030617,Hohenschönhausener Straße
11,Lichtenberg,1103,Lichtenberg Nord,110306,Fennpfuhl,11030618,Fennpfuhl West
11,Lichtenberg,1103,Lichtenberg Nord,110306,Fennpfuhl,11030619,Fennpfuhl Ost
11,Lichtenberg,1103,Lichtenberg Nord,110307,Alt-Lichtenberg,11030720,Herzbergstraße
11,Lichtenberg,1103,Lichtenberg Nord,110307,Alt-Lichtenberg,11030721,Rüdigerstraße
11,Lichtenberg,1103,Lichtenberg Nord,110308,Frankfurter Allee Süd,11030824,Frankfurter Allee Süd
11,Lichtenberg,1104,Lichtenberg Mitte,110409,Neu-Lichtenberg,11040925,Victoriastadt
11,Lichtenberg,1104,Lichtenberg Mitte,110409,Neu-Lichtenberg,11040926,Weitlingstraße
11,Lichtenberg,1104,Lichtenberg Mitte,110410,Friedrichsfelde Nord,11041022,Rosenfelder Ring
11,Lichtenberg,1104,Lichtenberg Mitte,110410,Friedrichsfelde Nord,11041023,Gensinger Straße
11,Lichtenberg,1104,Lichtenberg Mitte,110410,Friedrichsfelde Nord,11041027,Tierpark
11,Lichtenberg,1104,Lichtenberg Mitte,110411,Friedrichsfelde Süd,11041128,Sewanstraße
11,Lichtenberg,1105,Lichtenberg Süd,110512,Rummelsburger Bucht,11051229,Rummelsburg
11,Lichtenberg,1105,Lichtenberg Süd,110513,Karlshorst,11051330,Karlshorst West
11,Lichtenberg,1105,Lichtenberg Süd,110513,Karlshorst,11051331,Karlshorst Nord
11,Lichtenberg,1105,Lichtenberg Süd,110513,Karlshorst,11051332,Karlshorst Süd
12,Reinickendorf,1210,Reinickendorf Ost,121031,Ost 1,12103115,Breitkopfbecken
12,Reinickendorf,1210,Reinickendorf Ost,121031,Ost 1,12103116,Hausotterplatz
12,Reinickendorf,1210,Reinickendorf Ost,121031,Ost 1,12103117,Letteplatz
12,Reinickendorf,1210,Reinickendorf Ost,121032,Ost 2,12103218,Teichstraße
12,Reinickendorf,1210,Reinickendorf Ost,121032,Ost 2,12103219,Schäfersee
12,Reinickendorf,1210,Reinickendorf Ost,121032,Ost 2,12103220,Humboldtstraße
12,Reinickendorf,1221,Tegel,122141,West 1,12214125,Waldidyll/Flughafensee
12,Reinickendorf,1221,Tegel,122141,West 1,12214126,Tegel Süd
12,Reinickendorf,1221,Tegel,122144,West 4,12214421,Reinickes Hof
12,Reinickendorf,1221,Tegel,122144,West 4,12214422,Klixstraße
12,Reinickendorf,1221,Tegel,122144,West 4,12214423,Mellerbogen
12,Reinickendorf,1221,Tegel,122144,West 4,12214424,Scharnweberstraße
12,Reinickendorf,1221,Tegel,122145,West 5,12214527,Alt-Tegel
12,Reinickendorf,1221,Tegel,122145,West 5,12214528,Tegeler Forst
12,Reinickendorf,1222,Heiligensee/Konradshöhe,122242,West 2,12224229,Konradshöhe/Tegelort
12,Reinickendorf,1222,Heiligensee/Konradshöhe,122242,West 2,12224230,Heiligensee
12,Reinickendorf,1223,Frohnau/Hermsdorf,122311,Nord 1,12231101,Hermsdorf
12,Reinickendorf,1223,Frohnau/Hermsdorf,122311,Nord 1,12231102,Frohnau
12,Reinickendorf,1230,Waidmannslust,123012,Nord 2,12301203,Wittenau Süd
12,Reinickendorf,1230,Waidmannslust,123012,Nord 2,12301204,Wittenau Nord
12,Reinickendorf,1230,Waidmannslust,123012,Nord 2,12301205,Waidmannslust
12,Reinickendorf,1230,Waidmannslust,123012,Nord 2,12301206,Lübars
12,Reinickendorf,1230,Waidmannslust,123021,MV 1,12302107,Schorfheidestraße
12,Reinickendorf,1230,Waidmannslust,123021,MV 1,12302108,Märkisches Zentrum
12,Reinickendorf,1230,Waidmannslust,123021,MV 1,12302109,Treuenbrietzener Straße
12,Reinickendorf,1230,Waidmannslust,123021,MV 1,12302110,Dannenwalder Weg
12,Reinickendorf,1230,Waidmannslust,123022,MV 2,12302211,Lübarser Straße
12,Reinickendorf,1230,Waidmannslust,123022,MV 2,12302212,Rollbergesiedlung
12,Reinickendorf,1230,Waidmannslust,123043,West 3,12304313,Borsigwalde
12,Reinickendorf,1230,Waidmannslust,123043,West 3,12304314,Ziekowstraße/Freie Scholle
